LastIdentificationCache	Gender	NumberOfUnits	LocalityDescription	LocalityDescription_2	CollectionDay	CollectionMonth	CollectionYear	CollectionEndDay	CollectionEndMonth	CollectionEndYear	CollectionTimeSpan	CollectingMethod	EUNIS	Altitude	Value	PlotID	startdate	enddate
Centromerita bicolor	unknown	6	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Ceratinella brevipes	unknown	8	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Clubiona reclusa	unknown	1	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Cnephalocotes obscurus	unknown	3	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Coelotes terrestris	unknown	2	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Collinsia inerrans	unknown	16	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Dicymbium nigrum	unknown	6	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Drassyllus pusillus	unknown	2	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Enoplognatha thoracica	unknown	3	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Erigone atra	unknown	4	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Erigone dentipalpis	unknown	1	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Erigonella hiemalis	unknown	2	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Gonatium rubens	unknown	1	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Gongylidiellum vivum	unknown	1	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Haplodrassus signifer	unknown	1	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Micrargus herbigradus	unknown	1	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Neottiura bimaculata	unknown	1	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Pachygnatha clercki	unknown	2	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Pachygnatha degeeri	unknown	707	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Palliduphantes insignis	unknown	1	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Panamomops sulcifrons	unknown	64	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Pardosa amentata	unknown	6	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Pardosa palustris	unknown	746	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Pardosa pullata	unknown	388	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Pelecopsis parallela	unknown	3	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Pocadicnemis pumila	unknown	2	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Silometopus elegans	unknown	5	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Styloctetor compar	unknown	28	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Tallusia experta	unknown	2	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Tenuiphantes tenuis	unknown	5	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Tiso vagans	unknown	17	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Trochosa spinipalpis	unknown	3	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Trochosa terricola	unknown	25	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Walckenaeria antica	unknown	2	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Xysticus bifasciatus	unknown	10	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Xysticus cristatus	unknown	26	HB2	HB2_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	493	6	3884	25.04.1996	10.10.1996
Agyneta decora	unknown	3	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Agyneta rurestris	unknown	2	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Alopecosa cuneata	unknown	2	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Alopecosa pulverulenta	unknown	645	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Aulonia albimana	unknown	2	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Bathyphantes gracilis	unknown	1	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Centromerita bicolor	unknown	5	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Cnephalocotes obscurus	unknown	3	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Dicymbium nigrum	unknown	28	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Drassyllus pusillus	unknown	1	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Erigone atra	unknown	7	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Erigonella hiemalis	unknown	2	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Haplodrassus signifer	unknown	1	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Heliophanus flavipes	unknown	1	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Mangora acalypha	unknown	1	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Oedothorax fuscus	unknown	2	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Pachygnatha degeeri	unknown	780	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Palliduphantes insignis	unknown	1	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Panamomops sulcifrons	unknown	21	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Pardosa palustris	unknown	516	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Pardosa pullata	unknown	260	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Pelecopsis parallela	unknown	1	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Pocadicnemis pumila	unknown	3	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Robertus lividus	unknown	1	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Silometopus elegans	unknown	1	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Styloctetor compar	unknown	9	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Talavera aequipes	unknown	1	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Tapinocyba insecta	unknown	2	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Tapinocyba praecox	unknown	1	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Tenuiphantes mengei	unknown	3	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Tenuiphantes tenuis	unknown	5	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Tiso vagans	unknown	47	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Trochosa terricola	unknown	18	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Walckenaeria acuminata	unknown	1	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Walckenaeria antica	unknown	4	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Xysticus bifasciatus	unknown	4	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Xysticus cristatus	unknown	20	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Zelotes latreillei	unknown	2	KB	KB_1996_E2.3	25	4	1996	10	10	1996	168	Bodenfalle	E2.3	552	6	3885	25.04.1996	10.10.1996
Agyneta decora	unknown	16	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Agyneta rurestris	unknown	2	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Alopecosa pulverulenta	unknown	46	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Centromerita bicolor	unknown	3	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Centromerita concinna	unknown	1	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Coelotes terrestris	unknown	1	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Collinsia inerrans	unknown	6	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Dicymbium nigrum	unknown	24	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Diplocephalus latifrons	unknown	1	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Diplocephalus permixtus	unknown	1	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Drassyllus pusillus	unknown	1	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Enoplognatha thoracica	unknown	2	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Eratigena picta	unknown	1	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Erigone atra	unknown	166	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Erigone dentipalpis	unknown	33	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Oedothorax apicatus	unknown	2	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Oedothorax fuscus	unknown	338	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Oedothorax gibbosus	unknown	1	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Oedothorax retusus	unknown	10	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Ostearius melanopygius	unknown	1	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Pachygnatha clercki	unknown	1	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Pachygnatha degeeri	unknown	363	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Palliduphantes insignis	unknown	1	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Panamomops sulcifrons	unknown	50	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Pardosa amentata	unknown	1	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Pardosa palustris	unknown	1541	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Pardosa pullata	unknown	120	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Pelecopsis parallela	unknown	1	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Robertus lividus	unknown	2	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Silometopus elegans	unknown	1	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Tapinocyba insecta	unknown	1	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Tenuiphantes tenuis	unknown	8	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Tiso vagans	unknown	44	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Trochosa terricola	unknown	6	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Walckenaeria vigilax	unknown	1	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Xysticus cristatus	unknown	41	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Zelotes latreillei	unknown	1	L	L_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	531	6	3948	25.04.1996	10.10.1996
Agyneta decora	unknown	10	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Alopecosa cuneata	unknown	2	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Alopecosa pulverulenta	unknown	289	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Araneus diadematus	unknown	1	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Aulonia albimana	unknown	1	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Bathyphantes gracilis	unknown	1	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Centromerus sylvaticus	unknown	1	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Ceratinella brevipes	unknown	5	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Cnephalocotes obscurus	unknown	2	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Coelotes terrestris	unknown	1	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Dicymbium nigrum	unknown	70	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Drassodes cupreus	unknown	5	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Drassyllus pusillus	unknown	1	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Enoplognatha thoracica	unknown	8	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Erigone atra	unknown	37	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Erigone dentipalpis	unknown	4	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Gongylidiellum vivum	unknown	1	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Haplodrassus signifer	unknown	1	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Micrargus herbigradus	unknown	6	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Oedothorax fuscus	unknown	66	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Pachygnatha clercki	unknown	4	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Pachygnatha degeeri	unknown	724	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Panamomops sulcifrons	unknown	15	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Pardosa amentata	unknown	3	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Pardosa palustris	unknown	1384	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Pardosa pullata	unknown	276	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Pelecopsis parallela	unknown	9	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Piratula hygrophila	unknown	1	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Piratula uliginosa	unknown	2	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Silometopus elegans	unknown	5	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Tenuiphantes mengei	unknown	3	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Tenuiphantes tenuis	unknown	3	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Tenuiphantes zimmermanni	unknown	1	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Tiso vagans	unknown	42	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Trochosa ruricola	unknown	1	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Trochosa spinipalpis	unknown	1	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Trochosa terricola	unknown	18	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Walckenaeria acuminata	unknown	1	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Walckenaeria antica	unknown	2	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Xysticus bifasciatus	unknown	6	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Xysticus cristatus	unknown	38	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Zelotes latreillei	unknown	1	P1	P1_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	567	6	3947	25.04.1996	10.10.1996
Agyneta decora	unknown	5	P2	P2_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	569	6	3966	25.04.1996	10.10.1996
Alopecosa cuneata	unknown	1	P2	P2_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	569	6	3966	25.04.1996	10.10.1996
Alopecosa pulverulenta	unknown	405	P2	P2_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	569	6	3966	25.04.1996	10.10.1996
Bathyphantes gracilis	unknown	2	P2	P2_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	569	6	3966	25.04.1996	10.10.1996
Centromerita bicolor	unknown	1	P2	P2_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	569	6	3966	25.04.1996	10.10.1996
Centromerita concinna	unknown	1	P2	P2_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	569	6	3966	25.04.1996	10.10.1996
Coelotes terrestris	unknown	2	P2	P2_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	569	6	3966	25.04.1996	10.10.1996
Collinsia inerrans	unknown	1	P2	P2_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	569	6	3966	25.04.1996	10.10.1996
Dicymbium nigrum	unknown	29	P2	P2_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	569	6	3966	25.04.1996	10.10.1996
Diplocephalus permixtus	unknown	1	P2	P2_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	569	6	3966	25.04.1996	10.10.1996
Drassodes cupreus	unknown	1	P2	P2_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	569	6	3966	25.04.1996	10.10.1996
Drassyllus pusillus	unknown	2	P2	P2_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	569	6	3966	25.04.1996	10.10.1996
Enoplognatha thoracica	unknown	28	P2	P2_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	569	6	3966	25.04.1996	10.10.1996
Erigone atra	unknown	16	P2	P2_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	569	6	3966	25.04.1996	10.10.1996
Erigone dentipalpis	unknown	2	P2	P2_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	569	6	3966	25.04.1996	10.10.1996
Erigonella hiemalis	unknown	1	P2	P2_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	569	6	3966	25.04.1996	10.10.1996
Gongylidiellum latebricola	unknown	1	P2	P2_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	569	6	3966	25.04.1996	10.10.1996
Gongylidiellum vivum	unknown	3	P2	P2_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	569	6	3966	25.04.1996	10.10.1996
Haplodrassus signifer	unknown	1	P2	P2_1996_E2.23	25	4	1996	10	10	1996	168	Bodenfalle	E2.23	569	6	3966	25.04.1996	10.10.1996
